0	1000	2000	3000	4000	5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000	16000	17000	18000	19000	100000
1700	4.96151e-11	3.50837e-11	2.86459e-11	2.48082e-11	2.21892e-11	2.02559e-11	1.87534e-11	1.75422e-11	1.65389e-11	1.56902e-11	1.49601e-11	1.43232e-11	1.37613e-11	1.32607e-11	1.28111e-11	1.24043e-11	1.20339e-11	1.16949e-11	1.13829e-11	4.96174e-12
1750	1.3067e-10	9.24003e-11	7.54454e-11	6.5338e-11	5.84404e-11	5.33487e-11	4.93914e-11	4.62016e-11	4.35593e-11	4.13241e-11	3.9401e-11	3.77236e-11	3.62437e-11	3.49254e-11	3.37411e-11	3.26697e-11	3.16943e-11	3.08014e-11	2.99798e-11	1.30681e-11
1800	3.26196e-10	2.30665e-10	1.8834e-10	1.63109e-10	1.4589e-10	1.3318e-10	1.23301e-10	1.15338e-10	1.08742e-10	1.03162e-10	9.83613e-11	9.4174e-11	9.04796e-11	8.71884e-11	8.42321e-11	8.15575e-11	7.91225e-11	7.68933e-11	7.48425e-11	3.26237e-11
1850	7.75161e-10	5.48157e-10	4.47581e-10	3.87623e-10	3.46705e-10	3.16499e-10	2.93023e-10	2.741e-10	2.58425e-10	2.45164e-10	2.33756e-10	2.23805e-10	2.15025e-10	2.07204e-10	2.00178e-10	1.93822e-10	1.88036e-10	1.82738e-10	1.77864e-10	7.75315e-11
1900	1.76033e-09	1.24487e-09	1.01647e-09	8.80315e-10	7.87392e-10	7.18797e-10	6.65484e-10	6.22508e-10	5.8691e-10	5.56795e-10	5.30886e-10	5.08287e-10	4.88348e-10	4.70586e-10	4.5463e-10	4.40195e-10	4.27053e-10	4.15022e-10	4.03954e-10	1.76087e-10
1950	3.83344e-09	2.71106e-09	2.21372e-09	1.91721e-09	1.71485e-09	1.56547e-09	1.44937e-09	1.35578e-09	1.27825e-09	1.21267e-09	1.15624e-09	1.10702e-09	1.0636e-09	1.02492e-09	9.90168e-10	9.5873e-10	9.30108e-10	9.03906e-10	8.798e-10	3.83521e-10
2000	8.0302e-09	5.67946e-09	4.63772e-09	4.01662e-09	3.59272e-09	3.27978e-09	3.03656e-09	2.84049e-09	2.67808e-09	2.54069e-09	2.42248e-09	2.31937e-09	2.22839e-09	2.14735e-09	2.07455e-09	2.00869e-09	1.94873e-09	1.89383e-09	1.84333e-09	8.03568e-10
2050	1.62264e-08	1.14775e-08	9.37265e-09	8.11764e-09	7.26106e-09	6.6287e-09	6.13718e-09	5.74096e-09	5.41275e-09	5.13509e-09	4.89619e-09	4.68781e-09	4.50396e-09	4.34017e-09	4.19305e-09	4.05994e-09	3.93875e-09	3.82781e-09	3.72574e-09	1.62424e-09
2100	3.17085e-08	2.24315e-08	1.83189e-08	1.58666e-08	1.41926e-08	1.29568e-08	1.19963e-08	1.12219e-08	1.05805e-08	1.00378e-08	9.57086e-09	9.16358e-09	8.80424e-09	8.48411e-09	8.19655e-09	7.93638e-09	7.69951e-09	7.48266e-09	7.28315e-09	3.1753e-09
2150	6.00589e-08	4.2495e-08	3.47068e-08	3.0062e-08	2.68914e-08	2.45504e-08	2.27308e-08	2.12638e-08	2.00486e-08	1.90205e-08	1.81359e-08	1.73643e-08	1.66835e-08	1.6077e-08	1.55321e-08	1.50392e-08	1.45904e-08	1.41795e-08	1.38015e-08	6.01766e-09
2200	1.10491e-07	7.81968e-08	6.38721e-08	5.53277e-08	4.94944e-08	4.51873e-08	4.18391e-08	3.91397e-08	3.69035e-08	3.50116e-08	3.33837e-08	3.19637e-08	3.07108e-08	2.95945e-08	2.85918e-08	2.76846e-08	2.68586e-08	2.61024e-08	2.54067e-08	1.10789e-08
2250	1.97807e-07	1.40034e-07	1.14397e-07	9.91015e-08	8.8658e-08	8.09461e-08	7.49507e-08	7.0117e-08	6.61123e-08	6.2724e-08	5.98086e-08	5.72654e-08	5.50213e-08	5.30221e-08	5.12261e-08	4.96011e-08	4.81216e-08	4.67671e-08	4.55209e-08	1.98526e-08
2300	3.45193e-07	2.44465e-07	1.99743e-07	1.73054e-07	1.54828e-07	1.41368e-07	1.30903e-07	1.22465e-07	1.15473e-07	1.09558e-07	1.04468e-07	1.00027e-07	9.6109e-08	9.2618e-08	8.94819e-08	8.66444e-08	8.40608e-08	8.16955e-08	7.95192e-08	3.46862e-08
2350	5.88115e-07	4.16696e-07	3.40539e-07	2.95076e-07	2.64022e-07	2.41085e-07	2.23249e-07	2.08867e-07	1.9695e-07	1.86866e-07	1.78188e-07	1.70618e-07	1.63938e-07	1.57986e-07	1.52639e-07	1.478e-07	1.43395e-07	1.39362e-07	1.35651e-07	5.91843e-08
2400	9.79628e-07	6.94486e-07	5.67706e-07	4.91993e-07	4.40264e-07	4.02048e-07	3.72327e-07	3.48359e-07	3.28497e-07	3.11689e-07	2.97225e-07	2.84605e-07	2.73468e-07	2.63545e-07	2.54631e-07	2.46564e-07	2.39219e-07	2.32494e-07	2.26306e-07	9.87648e-08
2450	1.59745e-06	1.13323e-06	9.26645e-07	8.03214e-07	7.18858e-07	6.56524e-07	6.08039e-07	5.68932e-07	5.36523e-07	5.09094e-07	4.85487e-07	4.64889e-07	4.46711e-07	4.30514e-07	4.15961e-07	4.02792e-07	3.908e-07	3.79821e-07	3.69718e-07	1.61409e-07
2500	2.55319e-06	1.81262e-06	1.48273e-06	1.28552e-06	1.15069e-06	1.05103e-06	9.73504e-07	9.1096e-07	8.59121e-07	8.15243e-07	7.77475e-07	7.4452e-07	7.15434e-07	6.89515e-07	6.66226e-07	6.45151e-07	6.25959e-07	6.08386e-07	5.92216e-07	2.58656e-07
2550	4.00422e-06	2.84523e-06	2.32838e-06	2.01922e-06	1.80777e-06	1.65143e-06	1.52978e-06	1.43163e-06	1.35026e-06	1.28138e-06	1.22208e-06	1.17034e-06	1.12466e-06	1.08396e-06	1.04739e-06	1.01428e-06	9.8414e-07	9.56537e-07	9.31136e-07	4.0689e-07
2600	6.16868e-06	4.38728e-06	3.592e-06	3.11598e-06	2.79026e-06	2.54937e-06	2.36187e-06	2.21055e-06	2.0851e-06	1.97887e-06	1.88742e-06	1.80761e-06	1.73715e-06	1.67436e-06	1.61792e-06	1.56685e-06	1.52033e-06	1.47774e-06	1.43854e-06	6.28998e-07
2650	9.34422e-06	6.65223e-06	5.44914e-06	4.72856e-06	4.23528e-06	3.87032e-06	3.58619e-06	3.35683e-06	3.16662e-06	3.00556e-06	2.86687e-06	2.74582e-06	2.63894e-06	2.54368e-06	2.45806e-06	2.38057e-06	2.30999e-06	2.24535e-06	2.18586e-06	9.56443e-07
2700	1.39313e-05	9.9273e-06	8.13623e-06	7.0628e-06	6.32763e-06	5.78352e-06	5.35977e-06	5.01763e-06	4.73385e-06	4.4935e-06	4.28651e-06	4.10581e-06	3.94626e-06	3.80403e-06	3.67619e-06	3.56046e-06	3.45505e-06	3.3585e-06	3.26964e-06	1.43184e-06
